Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-08-30 00:00:00-04:00,50.89886149094375,50.96909525496628,50.18197450428563,50.55495071411133,84573600,0.0,0.0
2019-09-03 00:00:00-04:00,49.99548583236102,50.128691620073766,49.46024579747165,49.818687438964844,80092000,0.0,0.0
2019-09-04 00:00:00-04:00,50.4701792729673,50.73416655998368,50.211036840407886,50.66393280029297,76752400,0.0,0.0
2019-09-05 00:00:00-04:00,51.344491060573134,51.821607617486855,51.22581614234957,51.65449523925781,95654800,0.0,0.0
2019-09-06 00:00:00-04:00,51.840991188090705,51.93060068744266,51.46801492895197,51.649658203125,77449200,0.0,0.0
2019-09-09 00:00:00-04:00,52.03231988392486,52.419827009290024,51.11926236362151,51.870052337646484,109237600,0.0,0.0
2019-09-10 00:00:00-04:00,51.794977838443714,52.5021752573962,51.27426856179833,52.4827995300293,127111600,0.0,0.0
2019-09-11 00:00:00-04:00,52.81459748862363,54.18055469317169,52.732249733237886,54.1514892578125,177158400,0.0,0.0
2019-09-12 00:00:00-04:00,54.44453610353608,54.83688433061755,53.97468498463831,54.03038787841797,128906800,0.0,0.0
2019-09-13 00:00:00-04:00,53.28202113560268,53.473350403642286,52.560292974972036,52.97928237915039,159053200,0.0,0.0
2019-09-16 00:00:00-04:00,52.73224701324744,53.31350764840726,52.69107498544911,53.2578010559082,84632400,0.0,0.0
2019-09-17 00:00:00-04:00,53.27234577430671,53.48063022821819,53.0689024806767,53.45156478881836,73274800,0.0,0.0
2019-09-18 00:00:00-04:00,53.53874405055101,53.97226802772137,53.146395797135085,53.9528923034668,101360000,0.0,0.0
2019-09-19 00:00:00-04:00,53.76883163296645,54.19266595432983,53.37163847391046,53.51453399658203,88242400,0.0,0.0
2019-09-20 00:00:00-04:00,53.61624578307618,53.90202939465577,52.669278068122175,52.73224639892578,221652400,0.0,0.0
2019-09-23 00:00:00-04:00,53.02772209435921,53.243271950290854,52.71287303516179,52.97201919555664,76662000,0.0,0.0
2019-09-24 00:00:00-04:00,53.531483804421725,53.885084339142665,52.60147112331011,52.72014236450195,124763200,0.0,0.0
2019-09-25 00:00:00-04:00,52.93085375291775,53.645316598301385,52.58936349170501,53.53148651123047,87613600,0.0,0.0
2019-09-26 00:00:00-04:00,53.282023697512216,53.50968384459734,52.99866065131317,53.2553825378418,75334000,0.0,0.0
2019-09-27 00:00:00-04:00,53.412803846791704,53.51452732331094,52.623262482703005,52.996238708496094,101408000,0.0,0.0
2019-09-30 00:00:00-04:00,53.499994444279565,54.39125931297248,53.473353284454845,54.24352264404297,103909600,0.0,0.0
2019-10-01 00:00:00-04:00,54.50993492349318,55.272835162170544,54.29922622204931,54.393680572509766,139223200,0.0,0.0
2019-10-02 00:00:00-04:00,54.02312463454462,54.14906499108154,52.78068360435855,53.03014373779297,138449200,0.0,0.0
2019-10-03 00:00:00-04:00,52.90177749489717,53.51452411481971,52.10255016434173,53.48061752319336,114426000,0.0,0.0
2019-10-04 00:00:00-04:00,54.6479777980822,55.096032632086406,54.22414354260741,54.97977828979492,138478800,0.0,0.0
2019-10-07 00:00:00-04:00,54.80055307954751,55.68696924156416,54.696409038366205,54.99188232421875,122306000,0.0,0.0
2019-10-08 00:00:00-04:00,54.69157454400609,55.23408003026832,54.3307086160223,54.347660064697266,111820000,0.0,0.0
2019-10-09 00:00:00-04:00,54.98462677001953,55.168690614138484,54.64798140129593,54.98462677001953,74770400,0.0,0.0
2019-10-10 00:00:00-04:00,55.2025974059494,55.81049923119927,55.05001957634204,55.725730895996094,113013600,0.0,0.0
2019-10-11 00:00:00-04:00,56.41839786536591,57.554274350428,56.263395759026324,57.207942962646484,166795600,0.0,0.0
2019-10-14 00:00:00-04:00,56.89067330514425,57.6729530180854,56.83497040119794,57.1255989074707,96427600,0.0,0.0
2019-10-15 00:00:00-04:00,57.251535967432886,57.55669532702145,56.885828851895205,56.992393493652344,87360000,0.0,0.0
2019-10-16 00:00:00-04:00,56.52011520174793,56.97301490646612,56.47894317323565,56.762306213378906,73903200,0.0,0.0
2019-10-17 00:00:00-04:00,56.93667965324991,57.19340151452441,56.556441715949354,56.982696533203125,67585200,0.0,0.0
2019-10-18 00:00:00-04:00,56.81559254238029,57.539745048672174,56.74293449465351,57.25638198852539,97433600,0.0,0.0
2019-10-21 00:00:00-04:00,57.52521036807305,58.365613477738876,57.476772904644044,58.249359130859375,87247200,0.0,0.0
2019-10-22 00:00:00-04:00,58.4067898441353,58.65866688999725,58.03381358739477,58.11616134643555,82293600,0.0,0.0
2019-10-23 00:00:00-04:00,58.634440703583515,58.910538286934596,58.421311447824344,58.89600372314453,75828800,0.0,0.0
2019-10-24 00:00:00-04:00,59.21812145095567,59.28835891208538,58.56420647492084,58.99288558959961,69275200,0.0,0.0
2019-10-25 00:00:00-04:00,58.891166725114154,59.75578670688016,58.823353538134135,59.719459533691406,73477200,0.0,0.0
2019-10-28 00:00:00-04:00,59.922903984132496,60.36611401090729,59.75337100284915,60.31767654418945,96572800,0.0,0.0
2019-10-29 00:00:00-04:00,60.298292342627256,60.48720102315236,58.748271452282516,58.922645568847656,142839600,0.0,0.0
2019-10-30 00:00:00-04:00,59.278668891763296,59.40945410360988,58.4188937827909,58.915382385253906,124522000,0.0,0.0
2019-10-31 00:00:00-04:00,59.879308835546745,60.34673572810376,57.46223980644493,60.2474365234375,139162000,0.0,0.0
2019-11-01 00:00:00-04:00,60.43634668763346,61.98394718790173,60.344316611200576,61.95730972290039,151125200,0.0,0.0
2019-11-04 00:00:00-05:00,62.323005797126264,62.44894984543721,61.850737789208154,62.36418151855469,103272000,0.0,0.0
2019-11-05 00:00:00-05:00,62.255198673894625,62.53129998414556,62.07840395976028,62.27457809448242,79897600,0.0,0.0
2019-11-06 00:00:00-05:00,62.18738604952074,62.36176388097988,61.84832009698447,62.30121612548828,75864400,0.0,0.0
2019-11-07 00:00:00-05:00,62.852630506500496,63.243732525330415,62.699590908404986,63.02024459838867,94940400,0.1925,0.0
2019-11-08 00:00:00-05:00,62.84049946698282,63.26560624741253,62.39353094172388,63.19273376464844,69986400,0.0,0.0
2019-11-11 00:00:00-05:00,62.74573267327365,63.758704257268846,62.74087698079386,63.693119049072266,81821200,0.0,0.0
2019-11-12 00:00:00-05:00,63.53523315318818,63.836456671701576,63.382200960323466,63.634830474853516,87388800,0.0,0.0
2019-11-13 00:00:00-05:00,63.433222083562434,64.31987190974095,63.418647586616146,64.24456787109375,102734400,0.0,0.0
2019-11-14 00:00:00-05:00,64.06965769499226,64.34415637190398,63.66884425746968,63.80002212524414,89182800,0.0,0.0
2019-11-15 00:00:00-05:00,64.05265608864437,64.56278568690303,63.889905079384924,64.55792999267578,100206400,0.0,0.0
2019-11-18 00:00:00-05:00,64.56764007340955,64.96359783648255,64.18626421927019,64.88343811035156,86703200,0.0,0.0
2019-11-19 00:00:00-05:00,65.07774766066129,65.10204094963999,64.46802836294079,64.68665313720703,76167200,0.0,0.0
2019-11-20 00:00:00-05:00,64.50448336501718,64.63565381979397,63.25588059813886,63.933624267578125,106234400,0.0,0.0
2019-11-21 00:00:00-05:00,64.05508479550144,64.13282037932423,63.44535789313103,63.6469841003418,121395200,0.0,0.0
2019-11-22 00:00:00-05:00,63.78787332932542,63.93119414196486,63.36276658541626,63.59111022949219,65325200,0.0,0.0
2019-11-25 00:00:00-05:00,63.817011702677874,64.72309888058531,63.77085667081327,64.70609283447266,84020400,0.0,0.0
2019-11-26 00:00:00-05:00,64.84455234702277,64.89799462072403,63.76599548743079,64.20082092285156,105207600,0.0,0.0
2019-11-27 00:00:00-05:00,64.51420446665863,65.09721400654226,64.44861922939512,65.06320190429688,65235600,0.0,0.0
2019-11-29 00:00:00-05:00,64.76196556086708,65.10204941095651,64.59191992918642,64.91986083984375,46617600,0.0,0.0
2019-12-02 00:00:00-05:00,64.92471455235044,65.1627769467866,63.9967730925442,64.16924285888672,94487200,0.0,0.0
2019-12-03 00:00:00-05:00,62.748193317761086,63.04455378838987,62.257501272050064,63.025123596191406,114430400,0.0,0.0
2019-12-04 00:00:00-05:00,63.41864699145633,63.9627813077423,63.323905348920434,63.581398010253906,67181600,0.0,0.0
2019-12-05 00:00:00-05:00,64.07939531302465,64.5895250257049,63.82190260902633,64.51421356201172,74424400,0.0,0.0
2019-12-06 00:00:00-05:00,64.97575502895629,65.8308243218488,64.93202412410056,65.7603759765625,106075600,0.0,0.0
2019-12-09 00:00:00-05:00,65.58791410443226,65.78224569943163,64.35146135405654,64.83972930908203,128042400,0.0,0.0
2019-12-10 00:00:00-05:00,65.24782270066855,65.60491271123706,64.5822218661299,65.21867370605469,90420400,0.0,0.0
2019-12-11 00:00:00-05:00,65.29881544951247,65.85509998770219,65.22351142975035,65.77493286132812,78756800,0.0,0.0
2019-12-12 00:00:00-05:00,65.04861375839602,66.20976207334674,64.93687349911623,65.94255065917969,137310400,0.0,0.0
2019-12-13 00:00:00-05:00,65.94253706503372,66.87534156224027,65.81379078474075,66.83890533447266,133587600,0.0,0.0
2019-12-16 00:00:00-05:00,67.28833556950083,68.20899754344299,67.28347987470062,67.98307800292969,128186000,0.0,0.0
2019-12-17 00:00:00-05:00,67.9126107700678,68.44702610884853,67.72555910021364,68.11666107177734,114158400,0.0,0.0
2019-12-18 00:00:00-05:00,67.96850058347438,68.47863021999785,67.80331800807414,67.95392608642578,116028400,0.0,0.0
2019-12-19 00:00:00-05:00,67.89562736119716,68.30372810067618,67.76202533527726,68.02194213867188,98369200,0.0,0.0
2019-12-20 00:00:00-05:00,68.55878613529292,68.66080759791927,67.66727334107811,67.88104248046875,275978000,0.0,0.0
2019-12-23 00:00:00-05:00,68.14582799943197,69.04948380967261,68.10696020602367,68.98875427246094,98572000,0.0,0.0
2019-12-24 00:00:00-05:00,69.15638834984124,69.20497495894426,68.72642577105472,69.05435943603516,48478800,0.0,0.0
2019-12-26 00:00:00-05:00,69.18793286983995,70.4413911164573,69.15878388486986,70.42438507080078,93121200,0.0,0.0
2019-12-27 00:00:00-05:00,70.71832828705523,71.41064647415672,69.98957386132172,70.39767456054688,146266000,0.0,0.0
2019-12-30 00:00:00-05:00,70.31507996697236,71.09970819713352,69.28510946607318,70.81549072265625,144114400,0.0,0.0
2019-12-31 00:00:00-05:00,70.42925287455034,71.3401958778667,70.32965554992832,71.3329086303711,100805600,0.0,0.0
2020-01-02 00:00:00-05:00,71.96205202209624,73.02117874075441,71.70699099498641,72.96044921875,135480400,0.0,0.0
2020-01-03 00:00:00-05:00,72.18311237850111,73.01631968746577,72.0252170951796,72.25112915039062,146322800,0.0,0.0
2020-01-06 00:00:00-05:00,71.36692547771213,72.86572631416246,71.11428852559374,72.82685852050781,118387200,0.0,0.0
2020-01-07 00:00:00-05:00,72.83657898997731,73.09407164222071,72.2632957003105,72.4843521118164,108872000,0.0,0.0
2020-01-08 00:00:00-05:00,72.18555637010449,73.95400015722589,72.18555637010449,73.65035247802734,132079200,0.0,0.0
2020-01-09 00:00:00-05:00,74.6341666572654,75.40907611376998,74.38153713025149,75.2147445678711,170108400,0.0,0.0
2020-01-10 00:00:00-05:00,75.45038116016735,75.95322352509825,74.87952200770526,75.3847885131836,140644800,0.0,0.0
2020-01-13 00:00:00-05:00,75.70300445138741,77.0220480285397,75.58396953474416,76.99532318115234,121532000,0.0,0.0
2020-01-14 00:00:00-05:00,76.9321861009411,77.14352371913678,75.83176710601512,75.95565032958984,161954400,0.0,0.0
2020-01-15 00:00:00-05:00,75.75401756716514,76.64066722675354,75.19530144052784,75.630126953125,121923600,0.0,0.0
2020-01-16 00:00:00-05:00,76.17670118665582,76.68926233414037,75.8123239644409,76.5775146484375,108829200,0.0,0.0
2020-01-17 00:00:00-05:00,76.82770907210639,77.4277171088592,76.51920573680277,77.42529296875,137816400,0.0,0.0
2020-01-21 00:00:00-05:00,77.0512123222152,77.49574929639834,76.76213911665702,76.90060424804688,110843200,0.0,0.0
2020-01-22 00:00:00-05:00,77.38886398708397,77.73137948155154,77.08036059331586,77.17510223388672,101832400,0.0,0.0
2020-01-23 00:00:00-05:00,77.22852319233262,77.62690500893983,76.67709437812859,77.54674530029297,104472000,0.0,0.0
2020-01-24 00:00:00-05:00,77.79453449068308,78.5427191015401,77.13136529837755,77.32327270507812,146537600,0.0,0.0
2020-01-27 00:00:00-05:00,75.3191884607343,75.7345763523856,74.06087443233835,75.04955291748047,161940000,0.0,0.0
2020-01-28 00:00:00-05:00,75.9362084433021,77.34513062313609,75.83661112103543,77.17266082763672,162234000,0.0,0.0
2020-01-29 00:00:00-05:00,78.81478026574044,79.64070032052312,78.06901992186928,78.78805541992188,216229200,0.0,0.0
2020-01-30 00:00:00-05:00,77.86496754355936,78.72732380770978,77.43014208172157,78.67388153076172,126743200,0.0,0.0
2020-01-31 00:00:00-05:00,77.95971353947277,78.38482026619714,74.88923223677699,75.18559265136719,199588400,0.0,0.0
2020-02-03 00:00:00-05:00,73.91998381858045,76.15240202105387,73.4147173712175,74.97911071777344,173788400,0.0,0.0
2020-02-04 00:00:00-05:00,76.5945202000946,77.64635992615074,76.1864194930524,77.45445251464844,136616400,0.0,0.0
2020-02-05 00:00:00-05:00,78.58887926099938,78.89010281585138,77.4787489207456,78.08604431152344,118826800,0.0,0.0
2020-02-06 00:00:00-05:00,78.35810488329658,79.0018364608332,77.7969645823804,78.99940490722656,105425600,0.0,0.0
2020-02-07 00:00:00-05:00,78.49537477478988,78.74617398508578,77.43130426672991,77.92559814453125,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,76.50114572977228,78.29570007324219,76.42079576655927,78.29570007324219,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,78.79485942536529,78.86790483800578,77.6041671832633,77.82331085205078,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.27622081657442,79.6763149715071,78.27622081657442,79.67144775390625,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,78.93852851537181,79.4328223409646,78.73399390797482,79.1041030883789,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,79.07244933588716,79.37438775133607,78.61224831683451,79.12358856201172,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.78845783830168,77.85740275965962,76.60583687795845,77.6747817993164,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.91829413883697,79.03106656041545,77.91829413883697,78.79974365234375,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.55867970058027,79.05053621585193,77.48243008372343,77.9913330078125,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.58227268657049,78.02787210613334,75.60509710107856,76.22600555419922,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.38122132426051,74.06620012438582,70.42595960124538,72.60523223876953,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.27970945595496,73.66442768909558,69.67111737486616,70.14592742919922,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.76852659634899,72.53219255131171,69.76122205357808,71.25871276855469,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.44634822721794,69.63947053695743,66.46429819127296,66.60065460205078,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.641433521304165,67.79134367581914,62.42471972469086,66.56169128417969,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.7336701684778,73.39902859923191,67.62333514822544,72.75863647460938,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.9420177843642,74.02236774292496,69.59076249123223,70.44786834716797,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.18155520777088,73.87627590444757,71.37558850440585,73.71556854248047,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.95755079289655,72.93883413289814,70.95679114655182,71.32447052001953,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.66548376691425,70.81310812771287,68.47799558209515,70.37725067138672,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.22171379977594,67.7134261815839,64.03909281266758,64.81097412109375,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.48209335356545,69.74659003849291,65.59013565834782,69.47874450683594,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.54298208080284,68.47556328690037,66.19644958150386,67.06572723388672,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.32002194958239,65.74355616894786,60.386673814441,60.44267654418945,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.49929754000874,68.15902161295449,61.591967283336075,67.6842041015625,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.913529985849465,63.084590825284316,58.438716160135066,58.97684097290039,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.26735159278515,62.72664500651529,58.049115473114504,61.57004928588867,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.382712667794614,60.87366187124457,57.737449622699344,60.06282424926758,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.23814805678248,61.5651933047197,59.0742437967521,59.60262680053711,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.187004982271226,61.31925731858045,55.51677944240989,55.8187141418457,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.53625938132618,55.63852668693374,51.76939690533061,54.63289260864258,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.55239186053872,60.311186510554144,57.0507935087965,60.113956451416016,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,61.056282351978965,62.882492193015224,59.485742631774464,59.782806396484375,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,60.02631190455092,62.987204505569615,59.987351862521095,62.928768157958984,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.54327497481043,62.3029771208723,60.15535616356909,60.323368072509766,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,61.05384721893447,62.217751297997914,60.72756157841863,62.04486846923828,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.23723597474598,63.91491030172109,61.360653721127846,61.91825485229492,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,60.02143550740619,60.561993966208604,58.22688099780713,58.660301208496094,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.52150530712856,59.69271401954269,57.68388308777782,59.63914489746094,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,59.120504703444354,59.82663773739047,58.18791970171023,58.782047271728516,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,61.092817832777506,64.06588599479834,60.72270856940944,63.91005325317383,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.93834803615785,66.15749916514854,63.065114147720465,63.16981506347656,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.97577977568844,65.1031611555802,63.608107919749294,64.78662109375,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.42702170013561,65.76060821367936,64.4530430067558,65.25413513183594,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.33204047057576,66.64448003061048,64.7281711418122,66.53490447998047,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.17849971943602,70.18733051474082,67.70368219547181,69.89513397216797,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.76289300903163,69.71982527437042,68.33191012020447,69.25718688964844,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.97548410893074,70.17515147795481,68.75070648464141,69.8074722290039,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.3204990259651,69.87079936462531,67.41393157577333,68.86029052734375,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.67934618568181,68.58757654482397,67.41150056374765,67.43097686767578,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.27270819046615,67.5088983213228,64.63078949316058,65.34666442871094,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.62255991576929,67.66715392412019,66.27923903813223,67.22886657714844,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.1728726414084,68.60462247326757,66.92937797424507,66.96833801269531,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.49670361849219,68.91140659817201,67.448001727931,68.90166473388672,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.61678452920935,69.28396487586167,68.16632540336357,68.95037841796875,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.41544830525964,69.59806928421689,67.7402114335532,67.83273315429688,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.33023835904042,70.53310259372547,69.12570373297504,70.06072235107422,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.60370069163748,71.71647293189919,70.21167790494468,71.5387191772461,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.70033677862673,72.80489326396295,69.60294041427964,70.38699340820312,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.41136261968127,71.51195594091152,69.71740126855697,71.38290405273438,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.84554033309428,73.29189933978404,71.6994420376055,72.45427703857422,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,73.16040012545845,73.83731495214363,72.77324452542415,73.20179748535156,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.83245374571914,74.30727132206506,73.52808540982241,73.95906829833984,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.62315813929813,75.7731202527057,74.2935490759445,75.71940612792969,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.22378506912231,77.40895704459382,75.01380893275531,76.910888671875,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.5993921006945,78.05352200297212,75.90985212692861,76.03192901611328,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.21262206309486,77.14041115486908,74.02988606875752,75.11392974853516,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.34727744904629,75.63640923974555,73.61969642873018,75.57537078857422,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.33160200139166,75.17496037894578,73.29741688980539,75.12857055664062,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.46163651490073,77.27466525957915,75.7657968067272,76.89866638183594,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.91576193676656,77.76785621054677,76.42257400326021,76.45431518554688,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.31863402932152,78.01203002077207,77.279568521932,77.94123077392578,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.80204807649838,78.34651371377802,77.12085691208723,77.3601303100586,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,77.09644159912,77.94121909928647,76.99390117719254,77.85820770263672,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.98375972155807,79.16443116164515,77.2746830042446,77.33084106445312,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.18677933485878,77.81424888467352,76.44210583768931,77.66775512695312,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.34059215798456,78.96910119007099,77.06226071627856,77.70194244384766,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.94609206740705,78.40998274613182,77.26734487618276,77.62625122070312,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.57986249619655,78.70297135848581,77.44801737058897,78.58089447021484,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.3123218887695,78.96909612750055,77.8679602382188,78.9446792602539,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.26696381308214,79.64296270492349,78.69075704172954,79.3792724609375,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.20105598481533,79.50136039483631,78.31965687865682,78.6956558227539,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.94713674921213,80.99802728368147,78.9178394838742,80.9369888305664,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.63179570043134,81.44971245359976,79.9164268258292,81.41552734375,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,81.09324880991319,84.38199342819401,81.06150762293343,83.98646545410156,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.9411040787945,86.61843946398415,84.49918630442218,86.14722442626953,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.28538024858497,85.71264948358586,81.9087358012681,82.01127624511719,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,84.16470852638217,84.91669904390929,81.60109331288253,82.71931457519531,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.36423911451597,84.39906851065685,81.20065281970993,83.74229431152344,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.81028052030848,86.23511313985671,84.16468652162492,85.96165466308594,165428800,0.0,0.0
